pincode,city_tier
208016,Tier 1A
208017,Tier 1A
208018,Tier 1A
208019,Tier 1A
208020,Tier 1A
208021,Tier 1A
208022,Tier 1A
208023,Tier 1A
208024,Tier 1A
208025,Tier 1A
208026,Tier 1A
208027,Tier 1A
208028,Tier 1A
208039,Tier 1A
208043,Tier 1A
208054,Tier 1A
208070,Tier 1A
208088,Tier 1A
209025,Tier 1A
209115,Tier 1A
209121,Tier 1A
209202,Tier 1A
209203,Tier 1A
209204,Tier 1A
209205,Tier 1A
209206,Tier 1A
209207,Tier 1A
209208,Tier 1A
209209,Tier 1A
209210,Tier 1A
209214,Tier 1A
209217,Tier 1A
209261,Tier 1A
209304,Tier 1A
209305,Tier 1A
209312,Tier 1A
209401,Tier 1A
209402,Tier 1A
209407,Tier 1A
212111,Tier 1A
225005,Tier 1A
225012,Tier 1A
225107,Tier 1A
226000,Tier 1A
226001,Tier 1A
226002,Tier 1A
226003,Tier 1A
226004,Tier 1A
226005,Tier 1A
226006,Tier 1A
226007,Tier 1A
226008,Tier 1A
226009,Tier 1A
226010,Tier 1A
226011,Tier 1A
226012,Tier 1A
226013,Tier 1A
226014,Tier 1A
226015,Tier 1A
226016,Tier 1A
226017,Tier 1A
226018,Tier 1A
226019,Tier 1A
226020,Tier 1A
226021,Tier 1A
226022,Tier 1A
226023,Tier 1A
226024,Tier 1A
226025,Tier 1A
226026,Tier 1A
226027,Tier 1A
226028,Tier 1A
226029,Tier 1A
226030,Tier 1A
226031,Tier 1A
226040,Tier 1A
226052,Tier 1A
226101,Tier 1A
226106,Tier 1A
226201,Tier 1A
226202,Tier 1A
226203,Tier 1A
226301,Tier 1A
226302,Tier 1A
226303,Tier 1A
226401,Tier 1A
226501,Tier 1A
227005,Tier 1A
227101,Tier 1A
227105,Tier 1A
227106,Tier 1A
227115,Tier 1A
227116,Tier 1A
227125,Tier 1A
227131,Tier 1A
227132,Tier 1A
227200,Tier 1A
227202,Tier 1A
227205,Tier 1A
227207,Tier 1A
227208,Tier 1A
227305,Tier 1A
227309,Tier 1A
228002,Tier 1A
228016,Tier 1A
228020,Tier 1A
229506,Tier 1A
302000,Tier 1A
302001,Tier 1A
302002,Tier 1A
302003,Tier 1A
302004,Tier 1A
302005,Tier 1A
302006,Tier 1A
302007,Tier 1A
302008,Tier 1A
302009,Tier 1A
302010,Tier 1A
302011,Tier 1A
302012,Tier 1A
302013,Tier 1A
302014,Tier 1A
302015,Tier 1A
302016,Tier 1A
302017,Tier 1A
302018,Tier 1A
302019,Tier 1A
302020,Tier 1A
302021,Tier 1A
302022,Tier 1A
302023,Tier 1A
302024,Tier 1A
302025,Tier 1A
302026,Tier 1A
302027,Tier 1A
302028,Tier 1A
302029,Tier 1A
302030,Tier 1A
302031,Tier 1A
302032,Tier 1A
302033,Tier 1A
302034,Tier 1A
302036,Tier 1A
302037,Tier 1A
302039,Tier 1A
302040,Tier 1A
302050,Tier 1A
302052,Tier 1A
302055,Tier 1A
303001,Tier 1A
303002,Tier 1A
303003,Tier 1A
303005,Tier 1A
303006,Tier 1A
303007,Tier 1A
303008,Tier 1A
303009,Tier 1A
303010,Tier 1A
303011,Tier 1A
303012,Tier 1A
303016,Tier 1A
303020,Tier 1A
303023,Tier 1A
303024,Tier 1A
303025,Tier 1A
303029,Tier 1A
303047,Tier 1A
303101,Tier 1A
303102,Tier 1A
303103,Tier 1A
303104,Tier 1A
303105,Tier 1A
303106,Tier 1A
303107,Tier 1A
303109,Tier 1A
303110,Tier 1A
303111,Tier 1A
303112,Tier 1A
303113,Tier 1A
303114,Tier 1A
303115,Tier 1A
303116,Tier 1A
303117,Tier 1A
303118,Tier 1A
303119,Tier 1A
303120,Tier 1A
303121,Tier 1A
303122,Tier 1A
303124,Tier 1A
303209,Tier 1A
303301,Tier 1A
303305,Tier 1A
303306,Tier 1A
303307,Tier 1A
303308,Tier 1A
303309,Tier 1A
303314,Tier 1A
303324,Tier 1A
303329,Tier 1A
303330,Tier 1A
303331,Tier 1A
303338,Tier 1A
303339,Tier 1A
303340,Tier 1A
303341,Tier 1A
303348,Tier 1A
303349,Tier 1A
303601,Tier 1A
303602,Tier 1A
303603,Tier 1A
303604,Tier 1A
303606,Tier 1A
303607,Tier 1A
303608,Tier 1A
303609,Tier 1A
303611,Tier 1A
303701,Tier 1A
303702,Tier 1A
303703,Tier 1A
303704,Tier 1A
303706,Tier 1A
303712,Tier 1A
303801,Tier 1A
303802,Tier 1A
303803,Tier 1A
303804,Tier 1A
303805,Tier 1A
303806,Tier 1A
303807,Tier 1A
303901,Tier 1A
303902,Tier 1A
303903,Tier 1A
303904,Tier 1A
303905,Tier 1A
303906,Tier 1A
303907,Tier 1A
303908,Tier 1A
304042,Tier 1A
304230,Tier 1A
320000,Tier 1A
320001,Tier 1A
320002,Tier 1A
320003,Tier 1A
320004,Tier 1A
320005,Tier 1A
320006,Tier 1A
320007,Tier 1A
320008,Tier 1A
320009,Tier 1A
320010,Tier 1A
320012,Tier 1A
328428,Tier 1A
339230,Tier 1A
381030,Tier 1A
382001,Tier 1A
382002,Tier 1A
382003,Tier 1A
382004,Tier 1A
382005,Tier 1A
382006,Tier 1A
382007,Tier 1A
382008,Tier 1A
382009,Tier 1A
382010,Tier 1A
382011,Tier 1A
382012,Tier 1A
382013,Tier 1A
382014,Tier 1A
382015,Tier 1A
382016,Tier 1A
382017,Tier 1A
382018,Tier 1A
382019,Tier 1A
382020,Tier 1A
382021,Tier 1A
382022,Tier 1A
382023,Tier 1A
382024,Tier 1A
382025,Tier 1A
382026,Tier 1A
382027,Tier 1A
382028,Tier 1A
382029,Tier 1A
382030,Tier 1A
382038,Tier 1A
382041,Tier 1A
382042,Tier 1A
382043,Tier 1A
382044,Tier 1A
382045,Tier 1A
382051,Tier 1A
382059,Tier 1A
382315,Tier 1A
382320,Tier 1A
382321,Tier 1A
382355,Tier 1A
382421,Tier 1A
382422,Tier 1A
382423,Tier 1A
382428,Tier 1A
382610,Tier 1A
382620,Tier 1A
382630,Tier 1A
382640,Tier 1A
382650,Tier 1A
382735,Tier 1A
390303,Tier 1A
393340,Tier 1A
394101,Tier 1A
394102,Tier 1A
394105,Tier 1A
394107,Tier 1A
394110,Tier 1A
394125,Tier 1A
394140,Tier 1A
394150,Tier 1A
394155,Tier 1A
394160,Tier 1A
394163,Tier 1A
394170,Tier 1A
394180,Tier 1A
394185,Tier 1A
394186,Tier 1A
394190,Tier 1A
394210,Tier 1A
394211,Tier 1A
394212,Tier 1A
394218,Tier 1A
394220,Tier 1A
394221,Tier 1A
394222,Tier 1A
394225,Tier 1A
394230,Tier 1A
394235,Tier 1A
394240,Tier 1A
394241,Tier 1A
394242,Tier 1A
394243,Tier 1A
394244,Tier 1A
394245,Tier 1A
394246,Tier 1A
394248,Tier 1A
394250,Tier 1A
394270,Tier 1A
394296,Tier 1A
394307,Tier 1A
394310,Tier 1A
394311,Tier 1A
394315,Tier 1A
394317,Tier 1A
394320,Tier 1A
394325,Tier 1A
394326,Tier 1A
394327,Tier 1A
394330,Tier 1A
394335,Tier 1A
394340,Tier 1A
394345,Tier 1A
394350,Tier 1A
394355,Tier 1A
394360,Tier 1A
394363,Tier 1A
394364,Tier 1A
394365,Tier 1A
394370,Tier 1A
394375,Tier 1A
394378,Tier 1A
394380,Tier 1A
394405,Tier 1A
394410,Tier 1A
394421,Tier 1A
394440,Tier 1A
394445,Tier 1A
394510,Tier 1A
394515,Tier 1A
394516,Tier 1A
394518,Tier 1A
394520,Tier 1A
394602,Tier 1A
394608,Tier 1A
394620,Tier 1A
394630,Tier 1A
394631,Tier 1A
394632,Tier 1A
394633,Tier 1A
394635,Tier 1A
394640,Tier 1A
394641,Tier 1A
394652,Tier 1A
394655,Tier 1A
394664,Tier 1A
394670,Tier 1A
394690,Tier 1A
394715,Tier 1A
395000,Tier 1A
395001,Tier 1A
395002,Tier 1A
395003,Tier 1A
395004,Tier 1A
395005,Tier 1A
395006,Tier 1A
395007,Tier 1A
395008,Tier 1A
395009,Tier 1A
395010,Tier 1A
395012,Tier 1A
395014,Tier 1A
395015,Tier 1A
395016,Tier 1A
395017,Tier 1A
395021,Tier 1A
395023,Tier 1A
395121,Tier 1A
395345,Tier 1A
395620,Tier 1A
396528,Tier 1A
410037,Tier 1A
421051,Tier 1A
440000,Tier 1A
440001,Tier 1A
440002,Tier 1A
440003,Tier 1A
440004,Tier 1A
440005,Tier 1A
440006,Tier 1A
440007,Tier 1A
440008,Tier 1A
440009,Tier 1A
440010,Tier 1A
440011,Tier 1A
440012,Tier 1A
440013,Tier 1A
440014,Tier 1A
440015,Tier 1A
440016,Tier 1A
440017,Tier 1A
440018,Tier 1A
440019,Tier 1A
440020,Tier 1A
440021,Tier 1A
440022,Tier 1A
440023,Tier 1A
440024,Tier 1A
440025,Tier 1A
440026,Tier 1A
440027,Tier 1A
440028,Tier 1A
440029,Tier 1A
440030,Tier 1A
440031,Tier 1A
440032,Tier 1A
440033,Tier 1A
440034,Tier 1A
440035,Tier 1A
440036,Tier 1A
440037,Tier 1A
440038,Tier 1A
440039,Tier 1A
440040,Tier 1A
440041,Tier 1A
440044,Tier 1A
440075,Tier 1A
440081,Tier 1A
441001,Tier 1A
441004,Tier 1A
441006,Tier 1A
441010,Tier 1A
441013,Tier 1A
441021,Tier 1A
441025,Tier 1A
441028,Tier 1A
441029,Tier 1A
441030,Tier 1A
441033,Tier 1A
441038,Tier 1A
441044,Tier 1A
441045,Tier 1A
441046,Tier 1A
441047,Tier 1A
441058,Tier 1A
441080,Tier 1A
441102,Tier 1A
441104,Tier 1A
441105,Tier 1A
441108,Tier 1A
441110,Tier 1A
441111,Tier 1A
441112,Tier 1A
441114,Tier 1A
441115,Tier 1A
441116,Tier 1A
441117,Tier 1A
441119,Tier 1A
441141,Tier 1A
441201,Tier 1A
441202,Tier 1A
441204,Tier 1A
441210,Tier 1A
441214,Tier 1A
441216,Tier 1A
441301,Tier 1A
441304,Tier 1A
441306,Tier 1A
441401,Tier 1A
441402,Tier 1A
441403,Tier 1A
441404,Tier 1A
441405,Tier 1A
441408,Tier 1A
441409,Tier 1A
441503,Tier 1A
441598,Tier 1A
441807,Tier 1A
442002,Tier 1A
451110,Tier 1A
452000,Tier 1A
452001,Tier 1A
452002,Tier 1A
452003,Tier 1A
452004,Tier 1A
452005,Tier 1A
452006,Tier 1A
452007,Tier 1A
452008,Tier 1A
452009,Tier 1A
452010,Tier 1A
452011,Tier 1A
452012,Tier 1A
452013,Tier 1A
452014,Tier 1A
452015,Tier 1A
452016,Tier 1A
452017,Tier 1A
452018,Tier 1A
452020,Tier 1A
452021,Tier 1A
452023,Tier 1A
452033,Tier 1A
452052,Tier 1A
452053,Tier 1A
452056,Tier 1A
452060,Tier 1A
452091,Tier 1A
452389,Tier 1A
452441,Tier 1A
452771,Tier 1A
453010,Tier 1A
453235,Tier 1A
453236,Tier 1A
453331,Tier 1A
453332,Tier 1A
453446,Tier 1A
453463,Tier 1A
453465,Tier 1A
453477,Tier 1A
453556,Tier 1A
453562,Tier 1A
453576,Tier 1A
453643,Tier 1A
453652,Tier 1A
453667,Tier 1A
453771,Tier 1A
453831,Tier 1A
454233,Tier 1A
454366,Tier 1A
454379,Tier 1A
454544,Tier 1A
454545,Tier 1A
454555,Tier 1A
454772,Tier 1A
455003,Tier 1A
455057,Tier 1A
455112,Tier 1A
455444,Tier 1A
455454,Tier 1A
456662,Tier 1A
470061,Tier 1A
470074,Tier 1A
470083,Tier 1A
495001,Tier 1A
495002,Tier 1A
495003,Tier 1A
495004,Tier 1A
495005,Tier 1A
495006,Tier 1A
495007,Tier 1A
495009,Tier 1A
495012,Tier 1A
495112,Tier 1A
495113,Tier 1A
495116,Tier 1A
495117,Tier 1A
495118,Tier 1A
495220,Tier 1A
495222,Tier 1A
495223,Tier 1A
495335,Tier 1A
495336,Tier 1A
495444,Tier 1A
495446,Tier 1A
495447,Tier 1A
495453,Tier 1A
495501,Tier 1A
495550,Tier 1A
495551,Tier 1A
495553,Tier 1A
495554,Tier 1A
495555,Tier 1A
495557,Tier 1A
495660,Tier 1A
495663,Tier 1A
495674,Tier 1A
495679,Tier 1A
495680,Tier 1A
495681,Tier 1A
495682,Tier 1A
495683,Tier 1A
495687,Tier 1A
495695,Tier 1A
614208,Tier 1A
638201,Tier 1A
638211,Tier 1A
638406,Tier 1A
640001,Tier 1A
640018,Tier 1A
640055,Tier 1A
640064,Tier 1A
641001,Tier 1A
641002,Tier 1A
641003,Tier 1A
641004,Tier 1A
641005,Tier 1A
641006,Tier 1A
641007,Tier 1A
641008,Tier 1A
641009,Tier 1A
641010,Tier 1A
641011,Tier 1A
641012,Tier 1A
641013,Tier 1A
641014,Tier 1A
641015,Tier 1A
641016,Tier 1A
641017,Tier 1A
641018,Tier 1A
641019,Tier 1A
641020,Tier 1A
641021,Tier 1A
641022,Tier 1A
641023,Tier 1A
641024,Tier 1A
641025,Tier 1A
641026,Tier 1A
641027,Tier 1A
641028,Tier 1A
641029,Tier 1A
641030,Tier 1A
641031,Tier 1A
641032,Tier 1A
641033,Tier 1A
641034,Tier 1A
641035,Tier 1A
641036,Tier 1A
641037,Tier 1A
641038,Tier 1A
641039,Tier 1A
641040,Tier 1A
641041,Tier 1A
641042,Tier 1A
641043,Tier 1A
641044,Tier 1A
641045,Tier 1A
641046,Tier 1A
641047,Tier 1A
641048,Tier 1A
641049,Tier 1A
641050,Tier 1A
641061,Tier 1A
641062,Tier 1A
641064,Tier 1A
641065,Tier 1A
641078,Tier 1A
641088,Tier 1A
641101,Tier 1A
641103,Tier 1A
641105,Tier 1A
641106,Tier 1A
641107,Tier 1A
641108,Tier 1A
641109,Tier 1A
641110,Tier 1A
641111,Tier 1A
641112,Tier 1A
641114,Tier 1A
641115,Tier 1A
641116,Tier 1A
641118,Tier 1A
641119,Tier 1A
641120,Tier 1A
641126,Tier 1A
641128,Tier 1A
641180,Tier 1A
641201,Tier 1A
641207,Tier 1A
641303,Tier 1A
641305,Tier 1A
641313,Tier 1A
641402,Tier 1A
641403,Tier 1A
641404,Tier 1A
641405,Tier 1A
641406,Tier 1A
641407,Tier 1A
641408,Tier 1A
641613,Tier 1A
641637,Tier 1A
641644,Tier 1A
641645,Tier 1A
641656,Tier 1A
641659,Tier 1A
641668,Tier 1A
641697,Tier 1A
641705,Tier 1A
642014,Tier 1A
642015,Tier 1A
642022,Tier 1A
642024,Tier 1A
642029,Tier 1A
642036,Tier 1A
642042,Tier 1A
642051,Tier 1A
642052,Tier 1A
642053,Tier 1A
642054,Tier 1A
642055,Tier 1A
642101,Tier 1A
642105,Tier 1A
642107,Tier 1A
642108,Tier 1A
642111,Tier 1A
642112,Tier 1A
642115,Tier 1A
642116,Tier 1A
642117,Tier 1A
642118,Tier 1A
642119,Tier 1A
642122,Tier 1A
642124,Tier 1A
642125,Tier 1A
642130,Tier 1A
642131,Tier 1A
642132,Tier 1A
642133,Tier 1A
642135,Tier 1A
642136,Tier 1A
642137,Tier 1A
642138,Tier 1A
642139,Tier 1A
642140,Tier 1A
642141,Tier 1A
642142,Tier 1A
642143,Tier 1A
642144,Tier 1A
642145,Tier 1A
642146,Tier 1A
642147,Tier 1A
642148,Tier 1A
642149,Tier 1A
642152,Tier 1A
642153,Tier 1A
673001,Tier 1A
673002,Tier 1A
673003,Tier 1A
673004,Tier 1A
673005,Tier 1A
673006,Tier 1A
673007,Tier 1A
673008,Tier 1A
673009,Tier 1A
673010,Tier 1A
673011,Tier 1A
673012,Tier 1A
673013,Tier 1A
673014,Tier 1A
673015,Tier 1A
673016,Tier 1A
673017,Tier 1A
673018,Tier 1A
673019,Tier 1A
673020,Tier 1A
673021,Tier 1A
673022,Tier 1A
673023,Tier 1A
673024,Tier 1A
673026,Tier 1A
673027,Tier 1A
673028,Tier 1A
673029,Tier 1A
673031,Tier 1A
673032,Tier 1A
673033,Tier 1A
673037,Tier 1A
673102,Tier 1A
673107,Tier 1A
673108,Tier 1A
673109,Tier 1A
673110,Tier 1A
673112,Tier 1A
673123,Tier 1A
673151,Tier 1A
673301,Tier 1A
673302,Tier 1A
673303,Tier 1A
673304,Tier 1A
673306,Tier 1A
673307,Tier 1A
673315,Tier 1A
673317,Tier 1A
673318,Tier 1A
673319,Tier 1A
673320,Tier 1A
673321,Tier 1A
673322,Tier 1A
673323,Tier 1A
673324,Tier 1A
673326,Tier 1A
673327,Tier 1A
673328,Tier 1A
673330,Tier 1A
673333,Tier 1A
673507,Tier 1A
673508,Tier 1A
673510,Tier 1A
673511,Tier 1A
673512,Tier 1A
673514,Tier 1A
673515,Tier 1A
673518,Tier 1A
673519,Tier 1A
673520,Tier 1A
673521,Tier 1A
673522,Tier 1A
673523,Tier 1A
673524,Tier 1A
673525,Tier 1A
673526,Tier 1A
673527,Tier 1A
673528,Tier 1A
673529,Tier 1A
673530,Tier 1A
673531,Tier 1A
673532,Tier 1A
673534,Tier 1A
673544,Tier 1A
673570,Tier 1A
673571,Tier 1A
673572,Tier 1A
673573,Tier 1A
673574,Tier 1A
673575,Tier 1A
673580,Tier 1A
673581,Tier 1A
673582,Tier 1A
673583,Tier 1A
673585,Tier 1A
673586,Tier 1A
673587,Tier 1A
673589,Tier 1A
673591,Tier 1A
673593,Tier 1A
673595,Tier 1A
673601,Tier 1A
673602,Tier 1A
673603,Tier 1A
673604,Tier 1A
673611,Tier 1A
673612,Tier 1A
673613,Tier 1A
673614,Tier 1A
673616,Tier 1A
673617,Tier 1A
673618,Tier 1A
673619,Tier 1A
673621,Tier 1A
673623,Tier 1A
673624,Tier 1A
673631,Tier 1A
673632,Tier 1A
673633,Tier 1A
673643,Tier 1A
673654,Tier 1A
673655,Tier 1A
673661,Tier 1A
678021,Tier 1A
678022,Tier 1A
680504,Tier 1A
682001,Tier 1A
682002,Tier 1A
682003,Tier 1A
682004,Tier 1A
682005,Tier 1A
682006,Tier 1A
682007,Tier 1A
682008,Tier 1A
682009,Tier 1A
682010,Tier 1A
682011,Tier 1A
682012,Tier 1A
682013,Tier 1A
682014,Tier 1A
682015,Tier 1A
682016,Tier 1A
682017,Tier 1A
682018,Tier 1A
682019,Tier 1A
682020,Tier 1A
682021,Tier 1A
682022,Tier 1A
682023,Tier 1A
682024,Tier 1A
682025,Tier 1A
682026,Tier 1A
682027,Tier 1A
682028,Tier 1A
682029,Tier 1A
682030,Tier 1A
682031,Tier 1A
682032,Tier 1A
682033,Tier 1A
682034,Tier 1A
682035,Tier 1A
682036,Tier 1A
682037,Tier 1A
682038,Tier 1A
682039,Tier 1A
682040,Tier 1A
682041,Tier 1A
682042,Tier 1A
682222,Tier 1A
682301,Tier 1A
682302,Tier 1A
682303,Tier 1A
682304,Tier 1A
682305,Tier 1A
682306,Tier 1A
682307,Tier 1A
682308,Tier 1A
682309,Tier 1A
682310,Tier 1A
682311,Tier 1A
682312,Tier 1A
682313,Tier 1A
682314,Tier 1A
682315,Tier 1A
682317,Tier 1A
682319,Tier 1A
682320,Tier 1A
682501,Tier 1A
682502,Tier 1A
682503,Tier 1A
682504,Tier 1A
682505,Tier 1A
682506,Tier 1A
682507,Tier 1A
682508,Tier 1A
682509,Tier 1A
682510,Tier 1A
682511,Tier 1A
683031,Tier 1A
683104,Tier 1A
683109,Tier 1A
683112,Tier 1A
683500,Tier 1A
683501,Tier 1A
683502,Tier 1A
683503,Tier 1A
683504,Tier 1A
683511,Tier 1A
683512,Tier 1A
683513,Tier 1A
683514,Tier 1A
683515,Tier 1A
683516,Tier 1A
683517,Tier 1A
683518,Tier 1A
683519,Tier 1A
683520,Tier 1A
683521,Tier 1A
683522,Tier 1A
683523,Tier 1A
683524,Tier 1A
683525,Tier 1A
683528,Tier 1A
683535,Tier 1A
683540,Tier 1A
683541,Tier 1A
683545,Tier 1A
683546,Tier 1A
683547,Tier 1A
683548,Tier 1A
683549,Tier 1A
683550,Tier 1A
683553,Tier 1A
683554,Tier 1A
683557,Tier 1A
683561,Tier 1A
683562,Tier 1A
683565,Tier 1A
683572,Tier 1A
683573,Tier 1A
683574,Tier 1A
683576,Tier 1A
683577,Tier 1A
683578,Tier 1A
683579,Tier 1A
683582,Tier 1A
683583,Tier 1A
683584,Tier 1A
683585,Tier 1A
683586,Tier 1A
683588,Tier 1A
683589,Tier 1A
683591,Tier 1A
683592,Tier 1A
683593,Tier 1A
683594,Tier 1A
686662,Tier 1A
686664,Tier 1A
686671,Tier 1A
686674,Tier 1A
686676,Tier 1A
686679,Tier 1A
686681,Tier 1A
686686,Tier 1A
686687,Tier 1A
686689,Tier 1A
686692,Tier 1A
686693,Tier 1A
686695,Tier 1A
686696,Tier 1A
686697,Tier 1A
686698,Tier 1A
686709,Tier 1A
686721,Tier 1A
686723,Tier 1A
686726,Tier 1A
686730,Tier 1A
686772,Tier 1A
723215,Tier 1A
758017,Tier 1A
758030,Tier 1A
758045,Tier 1A
800001,Tier 1A
800002,Tier 1A
800003,Tier 1A
800004,Tier 1A
800005,Tier 1A
800006,Tier 1A
800007,Tier 1A
800008,Tier 1A
800009,Tier 1A
800010,Tier 1A
800011,Tier 1A
800012,Tier 1A
800013,Tier 1A
800014,Tier 1A
800015,Tier 1A
800016,Tier 1A
800017,Tier 1A
800018,Tier 1A
800019,Tier 1A
800020,Tier 1A
800021,Tier 1A
800022,Tier 1A
800023,Tier 1A
800024,Tier 1A
800025,Tier 1A
800027,Tier 1A
800028,Tier 1A
800029,Tier 1A
800032,Tier 1A
800034,Tier 1A
800045,Tier 1A
800051,Tier 1A
800058,Tier 1A
800062,Tier 1A
800081,Tier 1A
800084,Tier 1A
800089,Tier 1A
800097,Tier 1A
800098,Tier 1A
800111,Tier 1A
801101,Tier 1A
801102,Tier 1A
801103,Tier 1A
801104,Tier 1A
801105,Tier 1A
801109,Tier 1A
801110,Tier 1A
801111,Tier 1A
801112,Tier 1A
801113,Tier 1A
801114,Tier 1A
801115,Tier 1A
801116,Tier 1A
801117,Tier 1A
801118,Tier 1A
